id,"term","category",weight
3187,"breakdown","21",23
3188,"breakdown","35",28
3189,"breakdown","4",15
3190,"breaking","21",207
3191,"breaking","16",149
3192,"breaking","35",127
3193,"breaking news","31",21
3194,"breaking news","16",14
3195,"breaking news :","21",25
3196,"breaking news :","14",129
3197,"breakout","1",13
3198,"breaks down","13",11
3199,"breakthrough","15",9
3200,"breakthrough","5",3
3201,"breath","38",9
3202,"breath","24",16
3203,"breathing","38",6
3204,"breathing","24",29
3205,"breeze","38",7
3206,"brentwood","35",8
3207,"breweries","28",8
3208,"brewing","38",6
3209,"brewing","37",2
3210,"brewing","14",2
3211,"briefed","18",6
3212,"briefed","16",2
3213,"briefing","37",242
3214,"briefing","10",67
3215,"briefing","0",123
3216,"briefings","15",51
3217,"briefings","0",97
3218,"briefings , propublica","19",21
3219,"briefly","16",8
3220,"brighten your day","33",5
3221,"brighten your day","11",1
3222,"bring","31",63
3223,"bring","25",115
3224,"bring","7",50
3225,"bringing","21",36
3226,"bringing","20",63
3227,"bringing","35",88
3228,"bringing the total","21",25
3229,"bringing the total","35",47
3230,"bringing total","21",11
3231,"bringing total","35",10
3232,"brings","25",18
3233,"brings","7",36
3234,"brings","35",61
3235,"brink","1",6
3236,"britain","17",9
3237,"british","24",11
3238,"british","16",16
3239,"broad","7",16
3240,"broadband","31",4
3241,"broadband","32",5
3242,"broadcast","37",35
3243,"broader","10",3
3244,"broader","7",14
3245,"broken","1",11
3246,"broken","7",32
3247,"bronchitis","24",7
3248,"brooklyn","3",15
3249,"brooklyn","16",22
3250,"brought","20",32
3251,"brought","7",149
3252,"broward","19",13
3253,"broward","35",11
3254,"broward county","21",3
3255,"broward county","23",3
3256,"broward county","19",3
3257,"broward county","7",2
3258,"brown","21",31
3259,"brown","11",7
3260,"bruce","25",8
3261,"brunch","30",9
3262,"brush","38",9
3263,"brutal","31",17
3264,"brutal","18",10
3265,"brutal dictator is","17",18
3266,"bryan","23",4
3267,"bryan","8",5
3268,"bs ' 74","38",20
3269,"bubble","1",16
3270,"buck","8",7
3271,"buck","14",4
3272,"bud","38",8
3273,"buddies","22",10
3274,"buddies","37",4
3275,"budget","2",16
3276,"budget","1",11
3277,"budget","29",19
3278,"budgets","23",5
3279,"budgets","1",3
3280,"buffalo","21",9
3281,"buffalo","16",9
3282,"buffoon","0",7
3283,"bug","22",17
3284,"bulk","22",2
3285,"bulk","24",8
3286,"bull","32",8
3287,"bulletin","10",20
3288,"bump","32",9
3289,"bump","6",2
3290,"bunker","13",5
3291,"bunker","30",6
3292,"bunker","32",3
3293,"burden","1",14
3294,"bureaucracy","38",2
3295,"bureaucracy","9",1
3296,"bureaucracy","32",3
3297,"burger","20",8
3298,"buried","1",7
3299,"burn","25",8
3300,"burn","8",6
3301,"burn","24",8
3302,"burned","22",3
3303,"burned","12",5
3304,"burned","0",5
3305,"burning","17",16
3306,"burns","0",6
3307,"burnt","38",9
3308,"burr recording sparks","29",14
3309,"bury","26",1
3310,"bury","20",1
3311,"bury","3",4
3312,"bus","25",26
3313,"bus","23",19
3314,"business","34",373
3315,"business","23",143
3316,"business","39",165
3317,"business as usual","20",35
3318,"business continuity","13",11
3319,"business owner","17",2
3320,"business owner","32",3
3321,"business owner","23",3
3322,"business owners","34",16
3323,"business owners","39",13
3324,"businesses","34",237
3325,"businesses","27",129
3326,"businesses","2",107
3327,"businesses","23",174
3328,"businesses affected by","27",21
3329,"businesses impacted by","27",15
3330,"busted","12",11
3331,"butt","38",15
3332,"butter","30",9
3333,"button","4",11
3334,"buyers","1",11
3335,"buying","38",55
3336,"buying","1",31
3337,"buys","20",3
3338,"buys","19",8
3339,"buzz","10",9
3340,"by 30 ","6",31
3341,"by appointment only","15",2
3342,"by appointment only","19",10
3343,"by easter","0",39
3344,"ca","36",171
3345,"cafe","33",3
3346,"cafe","17",2
3347,"cafe","23",5
3348,"cake","30",13
3349,"cake","25",6
3350,"cal","36",2
3351,"cal","19",6
3352,"calendar","22",7
3353,"calendar","14",14
3354,"cali","30",9
3355,"calif","36",9
3356,"calif","37",4
3357,"california","33",82
3358,"california","36",349
3359,"california governor","36",16
3360,"california's","36",13
3361,"californians","36",29
3362,"californians","8",27
3363,"call","18",431
3364,"call","39",592
3365,"call your senators","26",7
3366,"called","18",526
3367,"calling","18",679
3368,"calls","36",47
3369,"calls","18",83
3370,"calls","39",111
3371,"calls out mayor","30",27
3372,"calming","12",15
3373,"cam","22",13
3374,"came back","22",4
3375,"came back","16",8
3376,"came from china","18",19
3377,"cameras","39",11
3378,"camp","19",14
3379,"camp","14",4
3380,"campaign","27",63
3381,"campaign","14",30
3382,"campaign","7",21
3383,"campaigning","22",4
3384,"campaigning","32",1
3385,"campaigning","19",2
3386,"campaigns","31",14
3387,"camps","17",3
3388,"camps","19",15
3389,"campus","21",19
3390,"campus","16",41
3391,"campus","14",26
3392,"campuses","23",9
3393,"can someone explain","15",6
3394,"can someone explain","4",1
3395,"can't believe","20",16
3396,"can't believe","14",5
3397,"can't wait","20",14
3398,"can't wait","25",24
3399,"canada","23",61
3400,"canada","10",19
3401,"canadian","27",12
3402,"canadian","17",7
3403,"canadian","2",8
3404,"canadian","4",5
3405,"canadians","31",4
3406,"canadians","2",6
3407,"canadians","8",5
3408,"cancel","14",143
3409,"canceled","14",137
3410,"canceled due","14",23
3411,"canceling","14",42
3412,"cancellation","14",23
3413,"cancellations","23",6
3414,"cancellations","14",36
3415,"cancelled","14",145
3416,"cancelled due","14",41
3417,"cancelling","14",15
3418,"cancelling","29",5
3419,"cancels","14",42
3420,"cancer","11",24
3421,"cancer","8",38
3422,"cancer patients","24",15
3423,"candidates","5",11
3424,"cannabis","2",33
3425,"cans","38",6
3426,"canyon","38",1
3427,"canyon","30",4
3428,"capability","15",6
3429,"capability","19",6
3430,"capable","24",9
3431,"capable","7",6
3432,"cape","37",6
3433,"cape","0",2
3434,"capitol","37",7
3435,"capitol","16",7
3436,"caps","18",2
3437,"caps","39",8
3438,"captain","32",11
3439,"caption","31",11
3440,"capture","32",8
3441,"captured","13",5
3442,"captured","10",4
3443,"cardi b","25",10
3444,"cardi b","11",2
3445,"cardiac","24",11
3446,"cardiovascular","29",3
3447,"cardiovascular","4",8
3448,"cards","38",26
3449,"care providers","31",1
3450,"care providers","19",5
3451,"care providers","29",1
3452,"career","34",11
3453,"career","25",17
3454,"careful","12",21
3455,"carefully","27",2
3456,"carefully","31",3
3457,"carefully","37",2
3458,"caregiver","9",6
3459,"caregivers","13",8
3460,"caregivers","9",8
3461,"caregivers","24",18
3462,"careless","24",7
3463,"careless","16",6
3464,"cares act","26",5
3465,"caribbean","23",7
3466,"carnival","20",9
3467,"carried","38",9
3468,"carrier","24",23
3469,"carriers","32",9
3470,"carriers","24",24
3471,"carry","32",29
3472,"carry","12",29
3473,"carryout","23",8
3474,"carson","15",5
3475,"carson","9",1
3476,"carter","13",1
3477,"carter","21",3
3478,"carter","28",2
3479,"cartoon","12",16
3480,"casa","6",7
3481,"case","21",1398
3482,"case count","37",23
3483,"case count","35",22
3484,"case counts","4",19
3485,"case fatality rate","8",11
3486,"cases","21",1088
3487,"cases","3",1236
3488,"cases","35",3394
3489,"cases climb","35",22
3490,"cases rise","36",30
3491,"cases rise","35",59
3492,"cases sooner by","10",17
3493,"cash","27",91
3494,"cash","38",21
3495,"cashapp","31",11
3496,"cashiers","2",11
3497,"cashing","1",14
3498,"casino","31",7
3499,"casino","23",10
3500,"casualties","1",10
3501,"casualty","13",9
3502,"casualty","22",2
3503,"cat","30",72
3504,"catalyst","34",2
3505,"catalyst","31",5
3506,"catalyst","10",4
3507,"catastrophe","17",5
3508,"catastrophe","0",13
3509,"catastrophic","1",16
3510,"catch","38",34
3511,"catch","22",47
3512,"catch","25",43
3513,"catch","24",73
3514,"catches","5",12
3515,"catching","24",68
3516,"category","25",21
3517,"catholic","15",13
3518,"catholic","19",3
3519,"cats","30",53
3520,"caught","12",46
3521,"caught","16",24
3522,"caused","2",43
3523,"caused","8",20
3524,"caused","18",23
3525,"caused by","34",74
3526,"caused by","8",33
3527,"causing","34",20
3528,"causing","18",26
3529,"causing","1",30
3530,"causing","7",50
3531,"caution","15",10
3532,"caution","6",13
3533,"cautious","31",12
3534,"cautious","25",4
3535,"cbd","13",9
3536,"cbs","13",9
3537,"cdc","22",57
3538,"cdc","11",55
3539,"cdc","8",81
3540,"cdc","24",115
3541,"cdc guidelines","24",13
3542,"cdc's","8",9
3543,"cdt","37",8
3544,"cease","3",2
3545,"cease","29",6
3546,"celebrated","20",2
3547,"celebrated","2",3
3548,"celebrated","14",5
3549,"celebration","14",15
3550,"celebrations","37",1
3551,"celebrations","14",6
3552,"celebrities","15",48
3553,"celebrities","31",65
3554,"celebrity","25",12
3555,"celebrity","24",9
3556,"celebrity","16",25
3557,"celebs","15",15
3558,"celebs","25",9
3559,"cell","22",17
3560,"cell","5",5
3561,"cellphone","25",6
3562,"cellphone","2",1
3563,"cells","5",13
3564,"census","14",12
3565,"census","39",33
3566,"center","19",175
3567,"center","39",94
3568,"centered","7",6
3569,"centers","23",22
3570,"centers","19",84
3571,"centers for disease","17",17
3572,"central","37",27
3573,"central","19",31
3574,"centre","21",16
3575,"centre","28",7
3576,"cents","6",5
3577,"cents","1",2
3578,"ceo","13",153
3579,"ceo","29",72
3580,"ceos","26",8
3581,"ceos","2",11
3582,"ceos","1",4
3583,"ceremony","15",6
3584,"certainty","13",11
3585,"certified","34",2
3586,"certified","31",9
3587,"cfr","8",12
3588,"chad","37",6
3589,"chad","10",1
3590,"chain","31",6
3591,"chain","17",12
3592,"chain","1",16
3593,"chalk","13",2
3594,"chalk","28",1
3595,"chalk","7",1
3596,"challenge","34",41
3597,"challenge","9",57
3598,"challenges","34",169
3599,"challenging times","34",13
3600,"chamber","13",13
3601,"chamber","11",9
3602,"chamber of commerce","36",6
3603,"chamber of commerce","10",2
3604,"chamber of commerce","39",4
3605,"chambers","37",3
3606,"chambers","20",6
3607,"champion","10",7
3608,"champion","7",2
3609,"champions","14",9
3610,"championship","14",6
3611,"chancellor","13",11
3612,"chances","25",22
3613,"chances","5",12
3614,"change","32",183
3615,"change","7",136
3616,"changed","32",31
3617,"changed","20",58
3618,"changed","23",44
3619,"changing","34",34
3620,"changing","32",59
3621,"changing","6",34
3622,"channel","13",20
3623,"channel","37",12
3624,"channel","10",27
3625,"channels","1",12
3626,"chaos","2",20
3627,"chaos","7",50
3628,"chapter","38",5
3629,"chapter","14",12
3630,"characters","12",10
3631,"charged","15",14
3632,"charged","24",4
3633,"charged close to","5",28
3634,"charges","7",6
3635,"charges","29",7
3636,"charities","34",13
3637,"charities","27",24
3638,"charity","27",27
3639,"charles","13",14
3640,"charleston","23",11
3641,"charleston","16",3
3642,"charlotte","23",17
3643,"charlotte","10",18
3644,"chart","8",58
3645,"chart","4",45
3646,"charter","2",12
3647,"charts","4",42
3648,"chase","32",2
3649,"chase","5",4
3650,"chasing","36",1
3651,"chasing","30",3
3652,"chasing","24",3
3653,"chats","13",3
3654,"chats","14",2
3655,"chats","4",2
3656,"cheap","38",9
3657,"cheap","1",12
3658,"cheap","5",8
3659,"cheating","9",4
3660,"cheating","30",2
3661,"cheating","24",2
3662,"check out","11",207
3663,"check out","10",309
3664,"check-in","14",8
3665,"checked","32",42
3666,"checklist","34",24
3667,"checkout","13",5
3668,"checkout","30",9
3669,"cheer","30",5
3670,"cheer","32",18
3671,"cheers","30",10
3672,"cheers","25",9
3673,"cheese","38",16
3674,"chef","2",16
3675,"chef","28",3
3676,"chefs","38",6
3677,"chefs","30",1
3678,"chemical","5",7
3679,"cherry","13",2
3680,"cherry","20",6
3681,"chest","24",18
3682,"chicago","36",20
3683,"chicago","27",25
3684,"chicago","19",37
3685,"chicago","39",20
3686,"chick","25",10
3687,"chick-fil-a","27",2
3688,"chick-fil-a","23",7
3689,"chicken","38",34
3690,"chief","13",38
3691,"chief","16",22
3692,"chief","28",16
3693,"chief medical officer","13",14
3694,"chiefs","22",1
3695,"chiefs","2",6
3696,"child","25",48
3697,"child","16",74
3698,"child care","27",7
3699,"child care","29",29
3700,"child care centers","23",10
3701,"child care leave","27",47
3702,"childcare","27",6
3703,"childcare","29",14
3704,"childhood","30",10
3705,"children","34",58
3706,"children","13",79
3707,"children","24",173
3708,"chill","33",19
3709,"chill","12",18
3710,"chilling","4",17
3711,"china","3",352
3712,"china","18",736
3713,"china lied","18",4
3714,"china lied","16",5
3715,"china reports zero","7",25
3716,"china's","3",31
3717,"china's","18",26
3718,"chinese","18",869
3719,"chip","5",21
3720,"chips","13",6
3721,"chips","31",5
3722,"chloroquine","5",139
3723,"choices","20",13
3724,"choices","7",12
3725,"choir","20",1
3726,"choir","18",1
3727,"choir","10",1
3728,"choir","7",1
3729,"chorus","22",7
3730,"chosen","30",12
3731,"chosen","28",2
3732,"chris","10",35
3733,"christian","13",28
3734,"christian","21",14
3735,"christian","10",8
3736,"christian values ,","29",25
3737,"christians","18",10
3738,"christians","7",13
3739,"christina","25",4
3740,"christina","23",2
3741,"christmas","22",37
3742,"chronic conditions ,","34",18
3743,"chronicles","30",16
3744,"church","13",70
3745,"church","2",35
3746,"church","16",38
3747,"churches","34",24
3748,"churches","27",11
3749,"churches","2",28
3750,"cia","13",2
3751,"cia","31",1
3752,"cia","28",3
3753,"cincinnati","21",12
3754,"cincinnati","23",15
3755,"circle","22",8
3756,"circle","30",7
3757,"circles","22",10
3758,"circulating","31",10
3759,"circulating","12",9
3760,"cite","5",7
3761,"cited","3",4
3762,"cited","29",11
3763,"cities","36",63
3764,"cities","32",35
3765,"cities","23",18
3766,"citing","2",13
3767,"citing","24",6
3768,"city","36",222
3769,"city","23",155
3770,"city","29",174
3771,"city council","37",16
3772,"city council","29",16
3773,"city hall","23",14
3774,"city manager","37",13
3775,"city of rochester","37",11
3776,"city's","37",17
3777,"city's","39",12
3778,"civilian","16",6
3779,"claim","18",14
3780,"claim","0",25
3781,"claim","5",40
3782,"claimed","18",30
3783,"claimed","1",13
3784,"claiming","31",43
3785,"claiming","18",32
3786,"claims","1",24
3787,"claims","0",28
3788,"claims","5",30
3789,"clap","18",4
3790,"clap","7",3
3791,"clarification","36",11
3792,"clarifies","36",2
3793,"clarifies","5",7
3794,"clarifies","29",2
3795,"clarify","12",14
3796,"clarify","7",3
3797,"clark","23",6
3798,"clark","10",11
3799,"clark county","21",6
3800,"clark county","16",7
3801,"classes","14",80
3802,"classic","30",21
3803,"classic","14",6
3804,"classified","32",9
3805,"classified","2",4
3806,"classified","14",9
3807,"classified","29",4
3808,"clean","38",22
3809,"clean","12",121
3810,"clean water","12",6
3811,"clean water","29",2
3812,"cleaners","38",8
3813,"cleaning","38",57
3814,"cleaning","12",11
3815,"cleaning supplies","38",10
3816,"clear","32",75
3817,"clear","24",101
3818,"clear","4",46
3819,"cleared","18",4
3820,"cleared","5",11
3821,"clearer","32",2
3822,"clearer","20",5
3823,"cleveland","27",21
3824,"click","27",40
3825,"click","11",52
3826,"click here","11",42
3827,"click link","11",9
3828,"click the link","37",13
3829,"click the link","11",27
3830,"climate","7",44
3831,"climate change","1",32
3832,"climb","37",5
3833,"climb","3",15
3834,"climbing","8",8
3835,"clinic","19",77
3836,"clinical","13",21
3837,"clinical","19",20
3838,"clinical","5",25
3839,"clinical trial","5",22
3840,"clinical trials","5",7
3841,"clinical trials","29",9
3842,"clinicians","11",6
3843,"clinicians","19",23
3844,"clinics","23",20
3845,"clinics","19",17
3846,"clinton","21",16
3847,"clinton","37",8
3848,"clock","32",14
3849,"clock","14",7
3850,"close contact","21",6
3851,"close contact","24",6
3852,"close contact with","24",11
3853,"closed","23",664
3854,"closed until","23",11
3855,"closed until april","34",1
3856,"closed until april","23",4
3857,"closed until further","23",30
3858,"closer","33",7
3859,"closer","22",20
3860,"closer","20",9
3861,"closes","2",32
3862,"closes","23",63
3863,"closet","38",9
3864,"closet","4",2
3865,"closets","38",5
3866,"closets","9",1
3867,"closing","23",263
3868,"closing schools","17",13
3869,"closings","36",9
3870,"closings","11",10
3871,"closure","23",90
3872,"closures","27",34
3873,"closures","2",44
3874,"closures","23",158
3875,"clothes","38",24
3876,"clothing","38",12
3877,"cloud","34",10
3878,"cloud","5",5
3879,"cloud","4",11
3880,"clowns","0",7
3881,"club","38",21
3882,"club","25",16
3883,"club","39",11
3884,"clubs","32",7
3885,"clubs","23",13
3886,"clue","33",7
3887,"clue","24",5
3888,"cluster","21",24
3889,"cmon","25",7
3890,"cms","29",23
3891,"cnbc","13",10
3892,"cnbc","16",4
3893,"cnn","31",33
3894,"cnn","3",15
3895,"cnn","18",30
3896,"cnn","0",23
3897,"co-founder","13",7
3898,"co-worker","9",6
3899,"co-worker","20",3
3900,"co-workers","39",14
3901,"coaching","14",9
3902,"coalition","6",19
3903,"coalition","39",3
3904,"coast","17",3
3905,"coast","32",8
3906,"coast","11",8
3907,"cocktail","36",9
3908,"cocktails","38",8
3909,"cod","30",8
3910,"code","39",53
3911,"codes","15",1
3912,"codes","19",6
3913,"coding","1",3
3914,"coding","29",6
3915,"coffee","38",50
3916,"coffee","30",35
3917,"coincidence","25",18
3918,"cold","8",21
3919,"cold","24",60
3920,"collaborate","31",4
3921,"collaborate","6",10
3922,"collaboration","9",18
3923,"collaboration","4",11
3924,"collaborative","11",9
3925,"collapse","1",25
3926,"collected","11",4
3927,"collected","12",3
3928,"collecting","38",5
3929,"collecting","11",20
3930,"collection","11",49
3931,"collection","4",18
3932,"collectively","13",2
3933,"collectively","31",9
3934,"college","16",37
3935,"college","14",99
3936,"college student","27",7
3937,"college students","16",20
3938,"college students","14",11
3939,"colleges","11",7
3940,"colleges","14",20
3941,"collins","11",6
3942,"coloradans","27",3
3943,"coloradans","25",5
3944,"colorado","15",18
3945,"colorado","10",44
3946,"colorado","29",29
3947,"coloring","33",5
3948,"colors","30",11
3949,"columbia","21",14
3950,"columbia","10",12
3951,"columbus","21",7
3952,"columbus","11",4
3953,"columbus","23",8
3954,"column","38",14
3955,"column","10",10
3956,"coma","16",11
3957,"combat","36",55
3958,"combat","17",111
3959,"combat","9",161
3960,"combat","5",53
3961,"combating","9",17
3962,"combating","12",28
3963,"combatting","13",5
3964,"combatting","39",12
3965,"combination","5",23
3966,"combined","8",110
3967,"combo","5",11
3968,"comcast","1",8
3969,"comedian","25",8
3970,"comfort food","22",1
3971,"comfort food","30",3
3972,"comfort food","24",1
3973,"comic","31",14
3974,"coming soon","20",34
3975,"command","11",13
3976,"commander","11",1
3977,"commander","24",4
3978,"commencement","14",16
3979,"commentary","1",18
3980,"commentary","4",15
3981,"comments","31",18
3982,"comments","0",26
3983,"comments","29",58
3984,"commerce","27",3
3985,"commerce","1",5
3986,"commerce","29",3
3987,"commercial","15",38
3988,"commercial","31",16
3989,"commercial real estate","34",15
3990,"commercials","20",13
3991,"commercials","28",10
3992,"commie","18",8
3993,"commission","38",5
3994,"commission","2",8
3995,"commission","29",19
3996,"commissioner","36",19
3997,"commissioner","13",10
3998,"commissioner","37",12
3999,"commissioners","37",15
4000,"commit","27",4
4001,"commit","6",6
4002,"commit","2",8
4003,"commitment","27",10
4004,"commitment","6",32
4005,"committed","6",81
4006,"committed to providing","10",7
4007,"committed to supporting","6",11
4008,"common","24",52
4009,"common","39",42
4010,"common flu","8",18
4011,"commonwealth","13",2
4012,"commonwealth","35",9
4013,"comms","38",10
4014,"communicate","34",36
4015,"communicate","10",6
4016,"communicating","34",26
4017,"communication","34",56
4018,"communication","9",14
4019,"communications","34",47
4020,"communications","11",10
4021,"communism","1",14
4022,"communist china","18",6
4023,"communities","6",322
4024,"community","27",214
4025,"community","17",235
4026,"community","6",296
4027,"community foundation","27",10
4028,"community health centers","9",13
4029,"community transmission","21",21
4030,"commute","30",13
4031,"comp","32",4
4032,"comp","29",4
4033,"companies","34",87
4034,"companies","2",187
4035,"company's","9",3
4036,"company's","23",6
4037,"company's","5",3
4038,"compare","8",49
4039,"compare","4",12
4040,"compared","3",22
4041,"compared","8",52
4042,"compares","8",17
4043,"comparing","8",66
4044,"comparison","3",18
4045,"comparison","8",18
4046,"comparisons","8",12
4047,"compelling","6",7
4048,"compelling","29",2
4049,"compensation","6",5
4050,"compensation","39",10
4051,"competing","28",9
4052,"competition","1",14
4053,"competition","14",7
4054,"compilation","13",2
4055,"compilation","11",5
4056,"compiled","11",40
4057,"compiled a list","11",11
4058,"compiled a list","39",2
4059,"compiling","11",13
4060,"complaining about","18",17
4061,"complaint","37",8
4062,"complaints","39",13
4063,"complete list","14",9
4064,"completed","15",20
4065,"completing","31",2
4066,"completing","0",5
4067,"complex","9",29
4068,"compliance","29",48
4069,"complicated","11",5
4070,"complicated","28",5
4071,"complications","24",12
4072,"complications","16",42
4073,"complying with","17",4
4074,"complying with","6",4
4075,"comprehend","32",6
4076,"comprehend","1",1
4077,"comprehensive","11",12
4078,"comprehensive","4",23
4079,"compromise","26",8
4080,"computer","4",44
4081,"computers","25",4
4082,"computers","23",5
4083,"computers","4",6
4084,"con","17",4
4085,"con","20",2
4086,"con","0",7
4087,"concern","38",22
4088,"concern","32",29
4089,"concern","6",32
4090,"concerned","6",27
4091,"concerned","24",52
4092,"concerned about","24",23
4093,"concerned about","39",66
4094,"concerns","2",82
4095,"concerns","23",115
4096,"concerns","14",198
4097,"concerns","39",98
4098,"concert","30",12
4099,"concert","14",23
4100,"concerts","14",22
4101,"condition","16",12
4102,"condition","7",11
4103,"conditions","21",26
4104,"conditions","7",28
4105,"conduct","15",8
4106,"conduct","19",19
4107,"conducted","15",33
4108,"conducting","15",13
4109,"conducting","32",11
4110,"conference","13",55
4111,"conference","14",50
4112,"conference call","13",17
4113,"conference call","30",8
4114,"conference call","37",19
4115,"conferences","10",9
4116,"conferences","14",14
4117,"conferences","0",5
4118,"confession","32",5
4119,"confession","8",1
4120,"confidence","7",15
4121,"confidence","0",7
4122,"confident","20",16
4123,"confident","1",8
4124,"confined","22",11
4125,"confined","19",6
4126,"confinement","34",4
4127,"confinement","39",9
4128,"confirm","15",29
4129,"confirm","21",14
4130,"confirm","0",14
4131,"confirmed","21",818
4132,"confirmed","35",541
4133,"confirmed case","21",80
4134,"confirmed cases","21",158
4135,"confirmed cases","35",299
4136,"confirming","21",22
4137,"confirms","21",88
4138,"confirms","16",44
4139,"confirms","35",30
4140,"confirms first","21",12
4141,"confirms first case","37",28
4142,"conflict","28",12
4143,"confront","36",6
4144,"confront","32",7
4145,"confront","6",16
4146,"confronting","7",10
4147,"confusing","34",11
4148,"confusing","14",4
4149,"confusing","0",6
4150,"confusion","31",26
4151,"congress","26",394
4152,"congress ","19",22
4153,"congressional","26",10
4154,"congressional","9",7
4155,"congressional","1",3
4156,"congressional leaders","26",7
4157,"congressman","37",10
4158,"congressman","16",23
4159,"congressmen","8",5
4160,"congressmen","19",1
4161,"connected","32",20
4162,"connected","6",24
4163,"connected","16",9
4164,"connected","7",10
4165,"connecticut","36",16
4166,"connecticut","37",15
4167,"connecting","11",26
4168,"connection","13",32
4169,"conquer","34",6
4170,"conquer","22",1
4171,"conscious","23",8
4172,"consensus","39",7
4173,"consequence","24",7
4174,"consequence","35",2
4175,"consequences","34",20
4176,"consequences","24",20
4177,"conservation","38",5
4178,"conservatives","8",9
4179,"conservatives","18",8
4180,"conservatives","0",6
4181,"considerations","34",12
4182,"considerations","29",9
4183,"considerations","39",5
4184,"considered an essential","39",4
4185,"considers","29",15
4186,"considers","39",3
4187,"consistent","18",8
4188,"consistent","24",18
4189,"consortium","9",17
4190,"conspiracies","32",12
4191,"conspiracy","18",38
4192,"conspiracy theories","32",8
4193,"conspiracy theory","18",9
4194,"constant","32",7
4195,"constant","25",20
4196,"constituent","26",4
4197,"constituent","23",3
4198,"constituent","12",11
4199,"constitution","1",11
4200,"construction","1",32
4201,"construction","29",13
4202,"construction industry","6",16
4203,"consult","24",7
4204,"consultation","1",2
4205,"consultation","7",5
4206,"consulting","27",4
4207,"consulting","10",3
4208,"consumed","30",4
4209,"consumed","32",9
4210,"consumer","31",21
4211,"consumer","4",6
4212,"consumers","15",21
4213,"consumers","2",33
4214,"consumption","38",19
4215,"consumption","2",3
4216,"contact","24",68
4217,"contact","16",45
4218,"contact","39",63
4219,"contacted","21",8
4220,"contacted","23",4
4221,"contacted","1",3
4222,"contacting","32",11
4223,"contacts","15",23
4224,"contagion","17",5
4225,"contagion","22",15
4226,"contagion","24",12
4227,"contagious","22",24
4228,"contagious","8",34
4229,"contained","20",16
4230,"contained","23",7
4231,"contained","18",16
4232,"containers","20",5
4233,"containers","4",1
4234,"containment","3",14
4235,"containment","5",12
4236,"contaminated","38",8
4237,"contamination","38",3
4238,"contamination","2",6
4239,"content","13",18
4240,"content","31",89
4241,"content","11",21
4242,"contest","25",7
4243,"contest","2",5
4244,"contest","14",6
4245,"context","19",10
4246,"context","29",27
4247,"continually","11",5
4248,"continually","18",4
4249,"continue to monitor","6",23
4250,"continues","17",136
4251,"continues","6",243
4252,"continues","1",71
4253,"continues to evolve","6",19
4254,"continuing","23",34
4255,"continuing","28",24
4256,"continuing","29",19
4257,"continuing","39",23
4258,"continuity","11",2
4259,"continuity","29",12
4260,"continuously","11",12
4261,"contract","36",38
4262,"contract","22",45
4263,"contract","8",33
4264,"contracted","16",103
4265,"contracting","24",67
4266,"contractor","16",11
4267,"contractors","11",3
4268,"contractors","6",9
4269,"contractors","23",5
4270,"contracts","1",16
4271,"contracts","16",26
4272,"contribute","27",10
4273,"contribute","24",7
4274,"contribute","4",11
4275,"contributing","9",25
4276,"contribution","27",10
4277,"contribution","6",6
4278,"contribution","0",3
4279,"contributions","9",7
4280,"control","17",66
4281,"control","28",81
4282,"control","7",52
4283,"control and prevention","17",7
4284,"controlled","3",11
4285,"controlled","5",12
4286,"controlling","15",3
4287,"controlling","17",18
4288,"controls","9",3
4289,"controls","1",7
4290,"convention","37",8
4291,"convention center","19",9
4292,"conversations","13",6
4293,"conversations","31",8
4294,"conversations","32",17
4295,"convert","19",15
4296,"converted","19",8
4297,"converting","19",8
4298,"convince","25",25
4299,"convinced","38",6
4300,"convinced","31",13
4301,"convinced","18",25
4302,"convincing","32",3
4303,"convincing","18",7
4304,"convo","3",1
4305,"convo","1",5
4306,"coo","13",3
4307,"coo","20",1
4308,"coo","7",3
4309,"cook","30",47
4310,"cook county","21",14
4311,"cook county","35",8
4312,"cooked","30",7
4313,"cookies","38",12
4314,"cookies","30",3
4315,"cooking","33",15
4316,"cooking","38",28
4317,"coolest","33",3
4318,"coolest","23",5
4319,"cooper","36",7
4320,"cooper","37",9
4321,"coordinating","29",10
4322,"cope","34",20
4323,"cope with","34",50
4324,"cope with","2",29
4325,"copies","9",7
4326,"coping","34",107
4327,"coping","13",18
4328,"cops","38",14
4329,"cops","16",8
4330,"corners","22",1
4331,"corners","10",1
4332,"corners","1",5
4333,"corp","9",13
4334,"corporate","31",17
4335,"corporate","7",17
4336,"corporate","39",29
4337,"corporate america","27",10
4338,"corporation","1",3
4339,"corporation","39",14
4340,"corrected","31",4
4341,"corrected","32",4
4342,"correction","8",11
4343,"correction","35",10
4344,"correctly","12",19
4345,"cos","32",2
4346,"cos","20",6
4347,"cost","15",19
4348,"cost","8",33
4349,"cost","1",74
4350,"costco","38",23
4351,"costco","26",6
4352,"costume","38",5
4353,"cough","24",100
4354,"coughed","25",14
4355,"coughing","24",40
4356,"coughing","12",7
4357,"coughs","2",4
4358,"coughs","24",6
4359,"could potentially","31",1
4360,"could potentially","24",1
4361,"could potentially","5",5
4362,"council","37",54
4363,"counsel","13",7
4364,"counselor","6",3
4365,"count","22",28
4366,"count","8",38
4367,"count","35",60
4368,"counter","14",17
4369,"counties","35",184
4370,"counting","22",19
4371,"counting","3",15
4372,"countless","34",7
4373,"countless","7",7
