id,"term","category",weight
2892,"beans","14",3
2893,"beard","30",6
2894,"beard","38",19
2895,"beast","32",3
2896,"beast","31",9
2897,"beast","0",6
2898,"beat","28",60
2899,"beat","33",35
2900,"beat","38",113
2901,"beaten","32",12
2902,"beating","25",109
2903,"beats","12",25
2904,"beaumont","24",9
2905,"beaumont","36",5
2906,"bebe winans reveals","16",17
2907,"become hotspots for","27",18
2908,"bed","30",18
2909,"bed","38",29
2910,"beds","19",29
2911,"beds","0",5
2912,"beef","1",12
2913,"been affected by","28",9
2914,"been affected by","11",22
2915,"been an er","19",33
2916,"been diagnosed with","16",31
2917,"been exposed","15",11
2918,"been exposed","9",3
2919,"been exposed","6",6
2920,"been hit hard","27",8
2921,"been hit hard","28",5
2922,"been impacted by","27",19
2923,"been impacted by","39",6
2924,"been laid off","23",15
2925,"bees","18",9
2926,"began","18",31
2927,"began","30",18
2928,"began","36",17
2929,"began","29",35
2930,"begin","15",73
2931,"begin","30",19
2932,"begin","37",24
2933,"beginning","20",24
2934,"beginning","36",47
2935,"beginning","22",41
2936,"begins","5",35
2937,"begins","15",51
2938,"begun","5",8
2939,"begun","29",7
2940,"behavior","8",8
2941,"behavior","34",15
2942,"behavior","6",14
2943,"behavioral","24",6
2944,"behavioral","12",1
2945,"behaviors","1",12
2946,"behind bars","16",10
2947,"beijing","18",12
2948,"being affected by","11",5
2949,"being affected by","13",10
2950,"being affected by","22",3
2951,"being treated","19",19
2952,"being used","15",7
2953,"being used","19",13
2954,"being used","9",17
2955,"being used","4",11
2956,"belgian-dutch study :","30",162
2957,"believed","16",23
2958,"believed","18",15
2959,"believers","27",10
2960,"believing","25",10
2961,"believing","31",5
2962,"bell","36",13
2963,"belong","6",11
2964,"beloved","25",7
2965,"beloved","0",13
2966,"bend","4",11
2967,"beneficial","18",6
2968,"beneficial","29",1
2969,"benefit","27",43
2970,"benefit","31",58
2971,"benefiting","27",9
2972,"benefits","26",38
2973,"benefits","7",21
2974,"benefits","23",54
2975,"benghazi","25",2
2976,"benghazi","0",5
2977,"bennett","28",4
2978,"bennett","22",7
2979,"berkeley","21",11
2980,"beshear","35",11
2981,"best practices","11",6
2982,"best practices","34",14
2983,"best practices for","34",35
2984,"betty","13",9
2985,"beware","31",28
2986,"bid","17",16
2987,"biden's","0",6
2988,"biden's health play","2",18
2989,"big brother","25",5
2990,"big brother","6",5
2991,"big cities","36",7
2992,"big tech","9",9
2993,"big to fail","22",23
2994,"bigger than","22",10
2995,"bigger than state","36",21
2996,"biggest","7",34
2997,"biggest","1",48
2998,"bike","31",19
2999,"bike close to","30",171
3000,"bill","26",237
3001,"bill","38",42
3002,"bill gates","5",25
3003,"bill gates","20",43
3004,"bill gates :","32",21
3005,"bill gates :","25",4
3006,"bill gates is","5",7
3007,"bill gates is","7",5
3008,"bill gates proposal","7",35
3009,"billing","4",3
3010,"billing","39",15
3011,"billion","27",117
3012,"billions","27",14
3013,"billions","1",15
3014,"billions going","13",22
3015,"bills","26",30
3016,"bills","19",69
3017,"bin","7",1
3018,"bin","22",6
3019,"binge","12",8
3020,"bio","39",21
3021,"biological","24",14
3022,"biology","5",9
3023,"biotech","5",15
3024,"bioweapon","18",24
3025,"bipartisan","26",5
3026,"bipartisan","32",4
3027,"bipartisan","13",3
3028,"birth","20",16
3029,"birthday","30",27
3030,"birthday","22",17
3031,"birthday","14",75
3032,"birthday party","25",10
3033,"birx","15",8
3034,"birx","0",17
3035,"bishop","25",18
3036,"bitches","30",11
3037,"bitches","31",9
3038,"bitcoin","1",9
3039,"bitcoin","2",2
3040,"bite","38",7
3041,"bites","14",6
3042,"bitter","17",4
3043,"bitter","35",1
3044,"biz","10",16
3045,"biz","34",6
3046,"black","8",595
3047,"black ","6",8
3048,"black and brown","8",23
3049,"black and hispanic","20",2
3050,"black and hispanic","25",8
3051,"black and latino","8",7
3052,"black communities","15",11
3053,"black communities","7",19
3054,"black folks","31",6
3055,"black folks","8",12
3056,"black men","8",6
3057,"black mortality rates","29",16
3058,"black populations have","27",18
3059,"black victims are","27",18
3060,"black women","7",9
3061,"blacks","8",48
3062,"blame","18",109
3063,"blame","38",32
3064,"blame","0",42
3065,"blame game","17",4
3066,"blame game","31",4
3067,"blamed","18",17
3068,"blamed","8",4
3069,"blames","18",13
3070,"blames","0",12
3071,"blaming","18",32
3072,"blaming","0",22
3073,"blank","32",5
3074,"blasting","18",6
3075,"blasting","30",1
3076,"blasts","15",4
3077,"blasts","20",2
3078,"blasts","32",4
3079,"blew","32",4
3080,"blew","6",4
3081,"block","5",11
3082,"block","26",24
3083,"block","9",31
3084,"blocks","36",18
3085,"blog","10",57
3086,"blog","34",35
3087,"blog","39",49
3088,"blog post","11",9
3089,"blog post","1",14
3090,"blog post","13",4
3091,"blogs","11",7
3092,"blood","5",37
3093,"blood","24",24
3094,"blood","15",33
3095,"blood","19",81
3096,"blood tests hit","1",64
3097,"blood tests show","24",18
3098,"bloom","10",2
3099,"bloom","15",1
3100,"bloom","33",1
3101,"bloom","2",3
3102,"bloomberg","14",9
3103,"blow","30",41
3104,"blowing the whistle","18",15
3105,"blown","0",9
3106,"blows","18",11
3107,"blue tonight","9",8
3108,"blues","38",17
3109,"blunt","17",6
3110,"blunt","14",8
3111,"board of directors","27",9
3112,"board of directors","26",2
3113,"board of education","29",7
3114,"boards","29",10
3115,"bobby","25",2
3116,"bobby","6",6
3117,"bodies","32",73
3118,"bodies","18",12
3119,"bodies rotting in","20",20
3120,"body","24",47
3121,"body","38",79
3122,"body count","25",8
3123,"boeing","38",6
3124,"boeing","0",3
3125,"bogus","5",2
3126,"bogus","31",5
3127,"bogus","8",7
3128,"bold","29",20
3129,"bomb","32",11
3130,"bonds","26",12
3131,"bone","21",1
3132,"bone","19",2
3133,"bone","29",1
3134,"bookmark","11",8
3135,"bookstore in danger","23",15
3136,"boom","2",7
3137,"boom","39",20
3138,"boomer","28",4
3139,"boomer","0",2
3140,"boomer","6",3
3141,"booming","1",11
3142,"boost","27",12
3143,"boost","1",24
3144,"boost","2",26
3145,"boosting","11",1
3146,"boosting","30",4
3147,"boosting","1",2
3148,"boosts","24",2
3149,"boosts","30",7
3150,"boosts","31",3
3151,"boot","25",2
3152,"boot","30",4
3153,"boot","6",1
3154,"bop","10",2
3155,"bop","32",4
3156,"bop","0",1
3157,"border","17",12
3158,"border","32",24
3159,"bored","30",90
3160,"boredom","30",28
3161,"boris johnson","19",9
3162,"boris johnson","32",4
3163,"boris johnson leaves","18",11
3164,"borough","26",6
3165,"borough","13",3
3166,"boston","16",15
3167,"boston","19",18
3168,"boston","9",23
3169,"boston","36",22
3170,"botched","29",8
3171,"bother","38",7
3172,"bots","39",11
3173,"bottle","38",12
3174,"bottle","12",4
3175,"bound","12",9
3176,"boundaries","7",7
3177,"boxes","38",16
3178,"boxing","32",6
3179,"boyfriend","25",7
3180,"brace","39",15
3181,"braces","36",12
3182,"braces","6",5
3183,"bracing","19",14
3184,"bracing","1",6
3185,"brain","24",65
3186,"branch","29",9
3187,"brand","34",40
3188,"brandon","39",9
3189,"brands","27",13
3190,"brands","34",48
3191,"brazil","5",17
3192,"brazil","3",18
3193,"brazil","14",7
3194,"brazilian","24",12
3195,"breach","28",7
3196,"breach","14",2
3197,"break","31",158
3198,"break","38",31
3199,"breakdown","35",14
3200,"breakdown","4",58
3201,"breakfast","31",15
3202,"breakfast","38",10
3203,"breaking ","17",16
3204,"breaking","16",120
3205,"breaking","21",111
3206,"breaking","35",71
3207,"breaking news","10",13
3208,"breaking news","32",15
3209,"breaking news :","25",11
3210,"breaking news :","31",22
3211,"breakout","23",3
3212,"breakout","39",9
3213,"breaks down","31",12
3214,"breakthrough","5",14
3215,"breast cancer","28",1
3216,"breast cancer","19",4
3217,"breast cancer","39",1
3218,"breath","38",44
3219,"breathing","17",6
3220,"breathing","38",20
3221,"breathing","12",7
3222,"brewing","31",6
3223,"brewing","14",2
3224,"brian","13",23
3225,"briefed","17",8
3226,"briefing","37",319
3227,"briefings","10",82
3228,"briefings","0",77
3229,"briefly","28",1
3230,"briefly","26",3
3231,"briefly","39",3
3232,"bring","27",172
3233,"bring","20",96
3234,"bringing","21",85
3235,"bringing","35",65
3236,"bringing","12",76
3237,"bringing the total","21",31
3238,"bringing the total","35",65
3239,"bringing total","35",22
3240,"brings","28",18
3241,"brings","21",61
3242,"brings","34",31
3243,"brink","5",4
3244,"brink","11",3
3245,"brink","23",2
3246,"britain","18",7
3247,"britain","36",7
3248,"british","32",9
3249,"british","25",5
3250,"british","14",9
3251,"british prime minister","19",14
3252,"brittany","22",6
3253,"brittany","6",1
3254,"broad","29",15
3255,"broadband","7",10
3256,"broader","12",8
3257,"broadway","14",7
3258,"broke down","28",4
3259,"broke down","4",3
3260,"broke the agencies","17",15
3261,"broken","7",18
3262,"broken","25",8
3263,"broken","0",14
3264,"bronx","32",50
3265,"brooklyn","27",10
3266,"brooklyn","19",23
3267,"brooklyn","33",10
3268,"brooks","28",3
3269,"brooks","39",6
3270,"brought","34",31
3271,"brought","39",180
3272,"brown","21",16
3273,"brown","8",35
3274,"bruce","25",2
3275,"bruce","13",9
3276,"brunt","3",3
3277,"brunt","8",11
3278,"brutal","20",16
3279,"bryan","27",4
3280,"bryan","39",4
3281,"btw","25",11
3282,"btw","18",27
3283,"buck","13",9
3284,"buck","14",4
3285,"budget","1",44
3286,"budgets","17",32
3287,"buffalo","5",3
3288,"buffalo","31",16
3289,"bug","38",12
3290,"build","9",34
3291,"build","34",46
3292,"build","39",22
3293,"build","29",18
3294,"building","9",72
3295,"building","12",19
3296,"buildings","12",16
3297,"builds","39",6
3298,"builds","6",5
3299,"bullet","32",4
3300,"bulletin","10",8
3301,"bulletin","22",7
3302,"bully","18",6
3303,"bully","39",1
3304,"bungled","29",13
3305,"burden","24",7
3306,"burden","20",8
3307,"burden","26",7
3308,"burden","8",5
3309,"bureau of prisons","5",12
3310,"burial","32",7
3311,"buried","32",5
3312,"buried","25",19
3313,"burn","0",18
3314,"burning","18",10
3315,"burning","38",7
3316,"burning","14",6
3317,"burns","27",7
3318,"burns","20",2
3319,"bury","32",17
3320,"burying","32",13
3321,"bus","38",13
3322,"bus","23",35
3323,"business","1",179
3324,"business","34",482
3325,"business owner","11",2
3326,"business owner","34",8
3327,"business owners","1",10
3328,"business owners","34",20
3329,"business success or","31",16
3330,"businesses","27",73
3331,"businesses","1",140
3332,"businesses","23",123
3333,"businesses","34",159
3334,"businesses affected by","11",17
3335,"businesses impacted by","27",8
3336,"businesses impacted by","11",6
3337,"bust","31",9
3338,"but dems requested","0",16
3339,"but was warned","32",46
3340,"button","31",7
3341,"buttons","32",6
3342,"buyers","34",6
3343,"buyers","12",3
3344,"buying","30",12
3345,"buying","1",18
3346,"buying","38",40
3347,"buys","38",4
3348,"buzz","10",11
3349,"by mayors -","9",144
3350,"by practicing social","17",17
3351,"by those exercising","13",30
3352,"by zip code","21",5
3353,"by zip code","4",7
3354,"ca","36",122
3355,"cabal","4",11
3356,"cabal","8",2
3357,"cabinet","9",2
3358,"cabinet","1",1
3359,"cabinet","23",3
3360,"cabinet","29",1
3361,"cable","10",1
3362,"cable","34",6
3363,"cal","28",2
3364,"cal","37",1
3365,"cal","23",3
3366,"calculated","8",7
3367,"calendar","14",22
3368,"calif","28",11
3369,"california ","7",15
3370,"california","36",185
3371,"california","22",147
3372,"california's","4",5
3373,"california's","37",3
3374,"california's","36",7
3375,"california's possible herd","19",50
3376,"californians","22",21
3377,"callous","25",9
3378,"calls","32",92
3379,"calls","31",130
3380,"calm","38",23
3381,"calm","12",11
3382,"cambridge","5",13
3383,"came from europe","36",49
3384,"came to calif","20",23
3385,"camera","38",5
3386,"camera","0",11
3387,"cameras","31",6
3388,"cameras","39",2
3389,"camp","14",23
3390,"campaign","27",94
3391,"campaign","31",31
3392,"campaigning","0",12
3393,"campaigns","4",3
3394,"campaigns","34",10
3395,"camps","32",3
3396,"camps","14",7
3397,"camps","6",3
3398,"campus","2",50
3399,"campus","6",10
3400,"campuses","15",4
3401,"campuses","1",4
3402,"campuses","0",3
3403,"can not walk","30",159
3404,"can only imagine","28",6
3405,"can save lives","5",5
3406,"can save lives","8",1
3407,"can someone explain","3",4
3408,"can someone explain","26",1
3409,"can someone explain","36",1
3410,"can spread farther","13",33
3411,"can stress agricultural","17",16
3412,"canadian","9",11
3413,"canadian","18",8
3414,"canadian","2",6
3415,"canadians","28",10
3416,"canadians","25",2
3417,"canceled","14",95
3418,"canceled due","14",15
3419,"canceling","14",17
3420,"cancellation","14",25
3421,"cancellations","11",7
3422,"cancellations","14",24
3423,"cancelled","14",75
3424,"cancelled due","14",22
3425,"cancels","14",23
3426,"cancer","5",39
3427,"cancer","19",33
3428,"cancer","8",46
3429,"cancer patients","13",23
3430,"candidates","5",12
3431,"candidates","2",5
3432,"cannabis","39",19
3433,"capacity","19",32
3434,"capacity","7",27
3435,"cape","25",5
3436,"cape","35",1
3437,"capital","27",22
3438,"capital","1",17
3439,"capitalism","28",26
3440,"capitalism","22",16
3441,"capitalist","28",1
3442,"capitalist","7",4
3443,"capitalist","0",1
3444,"capitalist","6",1
3445,"capitalize on","25",11
3446,"capitol","36",8
3447,"caps","22",7
3448,"caption","30",5
3449,"caption","37",1
3450,"capture","7",3
3451,"capture","39",12
3452,"captures","20",7
3453,"carbon","1",5
3454,"cardiac","24",13
3455,"cards","38",22
3456,"care facilities","21",9
3457,"care facility","16",10
3458,"care facility","19",2
3459,"care packages","31",1
3460,"care packages","34",3
3461,"care packages","36",3
3462,"care providers","27",9
3463,"care providers","20",2
3464,"care workers","27",5
3465,"care workers","12",8
3466,"career","11",20
3467,"career","34",11
3468,"career","14",21
3469,"careful","31",18
3470,"caregivers","11",30
3471,"caregivers","12",10
3472,"caregivers","6",11
3473,"cares act","26",14
3474,"cargo","24",2
3475,"cargo","20",3
3476,"cargo","29",2
3477,"caribbean","26",6
3478,"caribbean","14",16
3479,"caring","19",77
3480,"caring","6",22
3481,"carl","33",2
3482,"carl","0",3
3483,"carl","39",5
3484,"carlos","15",5
3485,"carolina","7",5
3486,"carolina","18",2
3487,"carrier","24",12
3488,"carrier","16",18
3489,"carriers","17",14
3490,"carriers","11",13
3491,"carry","24",8
3492,"carry","38",39
3493,"carry","0",12
3494,"carrying","18",22
3495,"carter","10",4
3496,"carter","34",6
3497,"cartoon","28",2
3498,"cartoon","39",8
3499,"cartoon","22",4
3500,"case","21",797
3501,"case count","21",10
3502,"case count","35",13
3503,"case count","37",18
3504,"case counts","10",22
3505,"case fatality rate","21",3
3506,"case fatality rate","36",4
3507,"caseload","36",11
3508,"cases","3",1162
3509,"cases","21",1758
3510,"cases","35",3027
3511,"cases by zip","4",45
3512,"cases climb","21",9
3513,"cases climb","36",4
3514,"cases improved on","18",15
3515,"cases per capita","4",7
3516,"cases per capita","36",4
3517,"cases per million","33",15
3518,"cases since early","2",18
3519,"cases since yesterday","21",4
3520,"cases since yesterday","35",8
3521,"cases sooner by","10",15
3522,"casesn","35",17
3523,"cash","27",30
3524,"cash","26",41
3525,"cashapp","33",3
3526,"cashapp","25",7
3527,"casino","23",13
3528,"casinos","23",11
3529,"casualties","18",9
3530,"casualties","8",13
3531,"casualty","16",6
3532,"casualty","14",13
3533,"cat owners who","23",18
3534,"catalyst","27",4
3535,"catalyst","1",8
3536,"catastrophe","29",17
3537,"catastrophic","17",5
3538,"catastrophic","0",13
3539,"catch","24",35
3540,"catch","25",29
3541,"catch","31",71
3542,"catch","38",72
3543,"catches","25",2
3544,"catches","38",8
3545,"catching","24",63
3546,"catholic","18",3
3547,"catholic","13",13
3548,"catholics","18",9
3549,"cats","30",28
3550,"cats","38",7
3551,"cats indoors .","9",29
3552,"caught","25",87
3553,"caught","30",16
3554,"cause of death","8",65
3555,"caused","18",53
3556,"caused","14",76
3557,"caused by","7",72
3558,"caused by","1",20
3559,"caused by","8",38
3560,"causing","24",24
3561,"causing","20",23
3562,"causing","7",29
3563,"causing","18",30
3564,"caution","4",17
3565,"cautious","17",8
3566,"cautious","31",8
3567,"cave","18",11
3568,"cbd","17",2
3569,"cbd","16",10
3570,"cbs","16",3
3571,"cbs","3",7
3572,"cbs","31",10
3573,"cdc","17",68
3574,"cdc","24",67
3575,"cdc","11",60
3576,"cdc","8",91
3577,"cdc","29",109
3578,"cdc guidelines","19",4
3579,"cdc guidelines","39",7
3580,"cdc is manipulating","22",47
3581,"cdc website drops","5",19
3582,"celebrate ","33",8
3583,"celebrate easter","12",22
3584,"celebrates","19",4
3585,"celebrates","6",4
3586,"celebrating easter","12",11
3587,"celebrations","28",5
3588,"celebrations","14",11
3589,"celebrities","16",14
3590,"celebrities","20",8
3591,"celebrities","32",17
3592,"celebrity","27",4
3593,"celebrity","31",15
3594,"celebs","27",9
3595,"cell","24",18
3596,"cell","31",11
3597,"cellphone","27",1
3598,"cellphone","5",1
3599,"cellphone","38",5
3600,"cells","5",20
3601,"cells","24",8
3602,"cellular","28",1
3603,"cellular","20",1
3604,"cellular","30",4
3605,"cemetery","32",6
3606,"cemetery","25",3
3607,"census","15",7
3608,"census","31",9
3609,"census","4",8
3610,"center","27",59
3611,"center","16",57
3612,"center","15",60
3613,"center","11",58
3614,"center","19",93
3615,"centers","27",17
3616,"centers","15",47
3617,"centers","6",24
3618,"centers for disease","29",26
3619,"central","36",68
3620,"centre","1",15
3621,"centre","14",4
3622,"ceo","27",27
3623,"ceo","1",26
3624,"ceo","13",110
3625,"ceos","23",3
3626,"ceos","34",7
3627,"ceremony","14",10
3628,"certainty","28",2
3629,"certainty","3",4
3630,"certificate","25",7
3631,"certificates","5",6
3632,"certificates","32",1
3633,"certification","11",10
3634,"chain","17",20
3635,"chains","2",7
3636,"challenge","7",121
3637,"challenge","12",66
3638,"challenged","20",16
3639,"challenges","7",239
3640,"challenges","34",66
3641,"challenging","20",17
3642,"challenging","7",24
3643,"challenging","12",15
3644,"challenging times","12",9
3645,"chamber","11",4
3646,"chamber","13",15
3647,"chamber of commerce","11",6
3648,"chamber of commerce","37",5
3649,"champions","17",5
3650,"champions","25",1
3651,"champions","37",1
3652,"chances","38",7
3653,"chances","0",5
3654,"chances","14",18
3655,"change","20",195
3656,"change","1",76
3657,"change","34",109
3658,"changed","20",194
3659,"changed","14",50
3660,"changing","20",58
3661,"changing","1",41
3662,"changing","34",58
3663,"chaos","20",35
3664,"chaos","7",13
3665,"chaos grips ecuador","20",15
3666,"chaotic","18",23
3667,"characteristics","24",10
3668,"charging","15",16
3669,"charitable","27",14
3670,"charities","27",21
3671,"charities","31",6
3672,"charity","27",43
3673,"charles","16",3
3674,"charles","39",11
3675,"charleston","21",9
3676,"charleston","19",5
3677,"charlie","13",10
3678,"charlotte","31",25
3679,"charlotte","34",19
3680,"charlotte woman hasn't","34",17
3681,"chart","4",49
3682,"chart","8",34
3683,"charts","20",10
3684,"charts","4",46
3685,"chasing","30",10
3686,"chattanooga","26",6
3687,"chattanooga","39",1
3688,"check out","11",265
3689,"check out","39",332
3690,"check out bungie","37",23
3691,"checking","11",21
3692,"checking","30",18
3693,"checking","31",14
3694,"checklist","11",8
3695,"checklist","34",17
3696,"checkout","39",11
3697,"checkout","14",2
3698,"cheer","19",10
3699,"cheer","12",22
3700,"cheering","9",7
3701,"cheering","14",5
3702,"cheese","14",10
3703,"chefs","10",1
3704,"chefs","17",1
3705,"chefs","2",3
3706,"chemical","28",4
3707,"chemical","15",7
3708,"cherry","16",1
3709,"cherry","30",1
3710,"cherry","38",5
3711,"chest","24",5
3712,"chest","38",10
3713,"chicago","16",148
3714,"chicago","8",66
3715,"chicago : 30-50","15",16
3716,"chicago area","37",12
3717,"chicago's","16",8
3718,"chicago's","8",4
3719,"chief over anti-gay","4",22
3720,"child","12",81
3721,"child care","11",6
3722,"child care","1",7
3723,"childcare","11",11
3724,"childhood","27",8
3725,"children","24",76
3726,"children","12",209
3727,"children","6",55
3728,"children's","11",7
3729,"children's","7",3
3730,"children's","12",4
3731,"chilling","17",8
3732,"chilling","25",4
3733,"chilling","23",3
3734,"china","18",1031
3735,"china alerted to","35",70
3736,"china face racism","22",18
3737,"china from abusing","5",41
3738,"china is censoring","27",15
3739,"china like shortstops","11",12
3740,"china like shortstops","9",2
3741,"china reports highest","2",16
3742,"china's","18",39
3743,"china's","29",15
3744,"chinese","18",348
3745,"chinese government","18",29
3746,"chip","5",10
3747,"chip","12",6
3748,"chips","3",2
3749,"chips","38",5
3750,"chloroquine","5",30
3751,"choices","12",10
3752,"choices","6",11
3753,"choices","29",10
3754,"choosing","17",19
3755,"chorus","38",5
3756,"chris wallace","0",6
3757,"christ","28",8
3758,"christ","33",24
3759,"christian","10",8
3760,"christian","28",19
3761,"christian","32",10
3762,"christian","13",14
3763,"christmas","38",16
3764,"christopher","29",10
3765,"chronicle","10",6
3766,"chronicle","37",3
3767,"chronicles","30",22
3768,"chuck","39",9
3769,"church service","25",9
3770,"church services","33",12
3771,"church services","29",2
3772,"cincinnati","33",3
3773,"cincinnati","25",2
3774,"cincinnati","23",4
3775,"cincinnati","14",4
3776,"cio","34",13
3777,"cios","34",12
3778,"circle","30",6
3779,"circle","2",2
3780,"circle","38",3
3781,"circle","8",4
3782,"circuit","1",6
3783,"circulating","18",6
3784,"circulating","31",4
3785,"circulating","36",2
3786,"cite","16",6
3787,"cited","24",6
3788,"cited","16",13
3789,"cites","17",13
3790,"cities","8",38
3791,"cities","36",102
3792,"cities with large","27",18
3793,"citing","23",17
3794,"citing","8",7
3795,"city","21",121
3796,"city","37",147
3797,"city","36",184
3798,"city council","13",14
3799,"city parks","23",9
3800,"city's","37",31
3801,"civic","9",7
3802,"civil","22",16
3803,"civilization","25",5
3804,"civilization","39",1
3805,"claim","17",29
3806,"claim","18",43
3807,"claimed","20",36
3808,"claimed","25",23
3809,"claiming","18",41
3810,"claiming","6",20
3811,"claims","5",145
3812,"claims","18",41
3813,"clarifies","8",2
3814,"clarifies","29",8
3815,"clarify","24",6
3816,"clarify","8",3
3817,"clark","10",6
3818,"clark","13",3
3819,"clark","23",4
3820,"class of 2020","14",23
3821,"classify","8",8
3822,"classmates","14",7
3823,"classroom","25",8
3824,"classroom","12",3
3825,"clay","21",8
3826,"clean","38",73
3827,"clean","12",57
3828,"clean air","28",12
3829,"cleaned","26",2
3830,"cleaned","38",6
3831,"cleaner","25",16
3832,"cleaners","17",1
3833,"cleaners","12",6
3834,"cleaning","17",25
3835,"cleaning","12",49
3836,"clearance","13",8
3837,"cleared","16",14
3838,"clearing","30",5
3839,"clearing","23",5
3840,"clergy","32",7
3841,"clergy","13",2
3842,"clerk","16",2
3843,"clerk","20",1
3844,"clerk","2",2
3845,"cleveland","16",21
3846,"click","11",16
3847,"click","4",23
3848,"click","37",26
3849,"click here","10",6
3850,"click here","37",7
3851,"click here","38",12
3852,"click the link","11",7
3853,"click the link","39",23
3854,"click to donate","27",15
3855,"client","39",23
3856,"client","6",16
3857,"clients","11",22
3858,"clients","7",37
3859,"clients","34",31
3860,"clients","6",28
3861,"climate","1",84
3862,"climate change","7",27
3863,"climb","38",8
3864,"climb","36",13
3865,"climbing","3",24
3866,"clinic","15",44
3867,"clinic","19",26
3868,"clinical","5",62
3869,"clinical","24",52
3870,"clinical trial","5",27
3871,"clinical trials","5",49
3872,"clinicians","28",5
3873,"clinicians","12",10
3874,"clinicians","6",11
3875,"clinics","15",17
3876,"clinics","19",32
3877,"clinton","21",17
3878,"close contact with","16",10
3879,"closed","23",361
3880,"closely","28",16
3881,"closes","23",27
3882,"closes","36",14
3883,"closings","23",17
3884,"closure","2",22
3885,"closure","23",47
3886,"closures","23",80
3887,"closures","14",26
3888,"cloth","38",8
3889,"cloth face coverings","17",7
3890,"cloth face coverings","12",5
3891,"cloth face mask","38",21
3892,"cloth masks","12",7
3893,"cloth masks","6",5
3894,"clothes","38",19
3895,"cloud","11",4
3896,"cloud","34",9
3897,"cloud","14",13
3898,"clouds","31",1
3899,"clouds","2",1
3900,"clouds","38",3
3901,"clouds","29",2
3902,"clubs","2",15
3903,"clubs","6",3
3904,"cluster","16",32
3905,"clusters","24",2
3906,"clusters","22",2
3907,"clusters","29",8
3908,"cm","27",3
3909,"cm","37",1
3910,"cm","14",2
3911,"cmo","30",1
3912,"cmo","13",4
3913,"cmo","8",1
3914,"cms","29",17
3915,"cnn","31",51
3916,"cnn","0",45
3917,"co-workers","2",9
3918,"co-workers","34",2
3919,"coaches","13",6
3920,"coaches","14",17
3921,"coaching","34",8
3922,"coaching","14",3
3923,"coagulopathy","13",14
3924,"coalition","27",11
3925,"coalition","29",17
3926,"coast","23",4
3927,"coast","36",12
3928,"cobol","7",15
3929,"cocktail","33",6
3930,"code","4",98
3931,"coded","3",2
3932,"coded","8",7
3933,"codes","15",6
3934,"codes","4",7
3935,"coding","8",17
3936,"coffins","5",7
3937,"cohen","13",8
3938,"coincidence","32",9
3939,"coincidence","22",19
3940,"col","37",6
3941,"col","39",4
3942,"cold","24",28
3943,"cold","8",20
3944,"cold","14",14
3945,"cole","39",5
3946,"collaborating","9",18
3947,"collaborative","28",2
3948,"collaborative","0",7
3949,"collaborative","29",4
3950,"collapse","32",18
3951,"collapse","1",8
3952,"collapse of state","17",15
3953,"collapsing","28",1
3954,"collapsing","7",5
3955,"collapsing","36",1
3956,"collect","4",25
3957,"collected","28",3
3958,"collected","15",6
3959,"collected","7",8
3960,"collecting","13",9
3961,"collecting","4",19
3962,"collection","11",30
3963,"collection","29",19
3964,"collections","11",6
3965,"collections","39",5
3966,"collective","39",28
3967,"college","12",26
3968,"college","14",73
3969,"college football","14",7
3970,"college student","16",6
3971,"college students","20",11
3972,"college students","26",23
3973,"colleges","26",4
3974,"colleges","22",5
3975,"colleges","14",18
3976,"collins tried to","12",19
3977,"color","17",19
3978,"color","8",55
3979,"color","6",18
3980,"colorado","10",37
3981,"colorado","25",16
3982,"colorado","4",23
3983,"colored","24",3
3984,"colored","4",1
3985,"coloring","5",1
3986,"coloring","11",1
3987,"coloring","12",3
3988,"coloring","6",1
3989,"columbia","36",5
3990,"columbia","22",7
3991,"columbia","6",10
3992,"columbus","2",13
3993,"columbus","36",6
3994,"columbus","14",3
3995,"column","13",15
3996,"column","12",39
3997,"combat","17",54
3998,"combat","9",120
3999,"combat","29",48
4000,"combating","32",12
4001,"combating","9",51
4002,"combatting","28",7
4003,"combatting","26",10
4004,"combined","20",5
4005,"combined","32",8
4006,"combined","0",17
4007,"combo","5",8
4008,"come together","28",18
4009,"come together","6",26
4010,"comeback","1",4
4011,"comeback","14",9
4012,"comedian","16",4
4013,"comedian","18",3
4014,"comedian tim brooke-taylor","16",19
4015,"comedy","33",7
4016,"comedy","25",6
4017,"comedy","38",6
4018,"comes the sun","27",2
4019,"comes the sun","18",9
4020,"comfort","20",22
4021,"comfort","19",28
4022,"comfortable","30",15
4023,"comforting","17",2
4024,"comforting","26",11
4025,"coming : behind","0",21
4026,"coming soon","11",22
4027,"coming together","27",16
4028,"coming together","28",13
4029,"commentary","39",42
4030,"commerce","20",11
4031,"commercial","26",26
4032,"commercial","1",23
4033,"commercial","31",12
4034,"commercial real estate","1",14
4035,"commercials","31",19
4036,"commercials","22",8
4037,"commercials","14",8
4038,"commissioner","21",26
4039,"commissioners","28",6
4040,"commissioners","37",2
4041,"commit","27",4
4042,"commit","28",10
4043,"committed to helping","11",6
4044,"committed to helping","6",7
4045,"committee","27",26
4046,"common","24",74
4047,"common","7",18
4048,"common flu","8",9
4049,"common flu","22",5
4050,"comms","34",10
4051,"communicate","34",31
4052,"communicating","11",7
4053,"communicating","2",5
4054,"communications","11",11
4055,"communications","34",32
4056,"communist china","18",9
4057,"communities","27",55
4058,"communities","7",114
4059,"communities","6",126
4060,"communities of color","7",46
